DatosMinDatos_Sexo,DatosMinDatos_Zona,DatosMinDatos_Departamento,DatosMinDatos_Etario,DatosMinDatos_Grupo,DatosMinDatos_No_carente,DatosMinDatos_Valor,DatosMinDatos_Total,DatosMinDatos_Proporción,DatosMinDatos_Variable,DatosMinDatos_ID,DatosMinDatos_Nombre_dpto
Hombre,Rural,13,Menor,Retornada,81,0,81,0,Sin paredes duraderas,6534,Bolívar
Hombre,Rural,13,Menor,Retornada,81,0,81,0,Sin pisos duraderos,6000,Bolívar
Hombre,Rural,13,Menor,Retornada,81,0,81,0,Sin refrigerador,4398,Bolívar
Hombre,Rural,13,Menor,Venezolana,143,4204,4347,0.967140639635777,Sin alcantarillado,2797,Bolívar
Hombre,Rural,13,Menor,Venezolana,143,4204,4347,0.967140639635777,Sin internet,3865,Bolívar
Hombre,Rural,13,Menor,Venezolana,172,0,172,0,Sin empleo,7051,Bolívar
Hombre,Rural,13,Menor,Venezolana,390,2569,2959,0.868182305829323,Sin suministro continuo de agua,2291,Bolívar
Hombre,Rural,13,Menor,Venezolana,1110,3237,4347,0.744605983036531,Sin recogida de basuras,1227,Bolívar
Hombre,Rural,13,Menor,Venezolana,1515,2832,4347,0.65150081983353,Hacinamiento,693,Bolívar
Hombre,Rural,13,Menor,Venezolana,2002,2345,4347,0.53945092316384,Sin refrigerador,4399,Bolívar
Hombre,Rural,13,Menor,Venezolana,2426,1922,4347,0.442044854371433,Sin combustible adecuado para cocinar,159,Bolívar
Hombre,Rural,13,Menor,Venezolana,2796,1551,4347,0.356855547356198,Sin espacio exclusivo para la cocina,3331,Bolívar
Hombre,Rural,13,Menor,Venezolana,2959,1388,4347,0.319225924406012,Sin acueducto,1761,Bolívar
Hombre,Rural,13,Menor,Venezolana,2979,1368,4347,0.314687487923328,Sin sanitario,4933,Bolívar
Hombre,Rural,13,Menor,Venezolana,3639,708,4347,0.162856873719873,Sin pisos duraderos,6001,Bolívar
Hombre,Rural,13,Menor,Venezolana,3840,507,4347,0.116726182041689,Sin paredes duraderas,6535,Bolívar
Hombre,Rural,13,Menor,Venezolana,3942,405,4347,0.0932623554709856,Sin electricidad,5467,Bolívar
Hombre,Rural,15,Mayor,Colombiana,5977,165397,171374,0.965121293265777,Sin alcantarillado,2803,Boyacá
Hombre,Rural,15,Mayor,Colombiana,12771,158603,171374,0.925481068003938,Sin internet,3871,Boyacá
Hombre,Rural,15,Mayor,Colombiana,15472,155902,171374,0.909719041230899,Sin recogida de basuras,1233,Boyacá
Hombre,Rural,15,Mayor,Colombiana,41620,129754,171374,0.757140381353287,Sin combustible adecuado para cocinar,165,Boyacá
Hombre,Rural,15,Mayor,Colombiana,54379,64178,118556,0.541326138995683,Sin suministro continuo de agua,2296,Boyacá
Hombre,Rural,15,Mayor,Colombiana,108254,63120,171374,0.368320088414864,Sin refrigerador,4405,Boyacá
Hombre,Rural,15,Mayor,Colombiana,118556,52818,171374,0.308201832367706,Sin acueducto,1767,Boyacá
Hombre,Rural,15,Mayor,Colombiana,134392,4578,138971,0.032943113147673,Sin empleo,7056,Boyacá
Hombre,Rural,15,Mayor,Colombiana,141821,29553,171374,0.172445920878267,Hacinamiento,699,Boyacá
Hombre,Rural,15,Mayor,Colombiana,147813,23561,171374,0.137480328101304,Sin sanitario,4939,Boyacá
Hombre,Rural,15,Mayor,Colombiana,152234,19140,171374,0.111686376980392,Sin paredes duraderas,6541,Boyacá
Hombre,Rural,15,Mayor,Colombiana,163744,7630,171374,0.0445220713305819,Sin pisos duraderos,6007,Boyacá
Hombre,Rural,15,Mayor,Colombiana,165646,5728,171374,0.0334237710643219,Sin espacio exclusivo para la cocina,3337,Boyacá
Hombre,Rural,15,Mayor,Colombiana,168492,2882,171374,0.0168146433033268,Sin electricidad,5473,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136,1136,1,Sin alcantarillado,2804,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136,1136,1,Sin internet,3872,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136,1136,1,Sin recogida de basuras,1234,Boyacá
Hombre,Rural,15,Mayor,Retornada,534,602,1136,0.529781322030527,Hacinamiento,700,Boyacá
Hombre,Rural,15,Mayor,Retornada,602,534,1136,0.470218387537107,Sin combustible adecuado para cocinar,166,Boyacá
Hombre,Rural,15,Mayor,Retornada,693,444,1136,0.390350050209595,Sin refrigerador,4406,Boyacá
Hombre,Rural,15,Mayor,Retornada,784,0,784,0,Sin suministro continuo de agua,2297,Boyacá
Hombre,Rural,15,Mayor,Retornada,784,352,1136,0.310037650595782,Sin acueducto,1768,Boyacá
Hombre,Rural,15,Mayor,Retornada,790,347,1136,0.30504686082217,Sin electricidad,5474,Boyacá
Hombre,Rural,15,Mayor,Retornada,1039,97,1136,0.0853031929078176,Sin sanitario,4940,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136,0,1136,0,Sin empleo,7057,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136,0,1136,0,Sin espacio exclusivo para la cocina,3338,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136,0,1136,0,Sin paredes duraderas,6542,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136,0,1136,0,Sin pisos duraderos,6008,Boyacá
Hombre,Rural,15,Mayor,Venezolana,0,1756,1756,1,Sin acueducto,1769,Boyacá
Hombre,Rural,15,Mayor,Venezolana,0,1756,1756,1,Sin alcantarillado,2805,Boyacá
Hombre,Rural,15,Mayor,Venezolana,0,1756,1756,1,Sin internet,3873,Boyacá
Hombre,Rural,15,Mayor,Venezolana,163,1594,1756,0.907355797123315,Hacinamiento,701,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1096,660,1756,0.375733206103176,Sin recogida de basuras,1235,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1259,497,1756,0.283089125066827,Sin combustible adecuado para cocinar,167,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1259,497,1756,0.283089125066827,Sin sanitario,4941,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1372,385,1756,0.218959255794675,Sin refrigerador,4407,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1391,365,1756,0.208088866013777,Sin empleo,7058,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756,0,1756,0,Sin electricidad,5475,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756,0,1756,0,Sin espacio exclusivo para la cocina,3339,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756,0,1756,0,Sin paredes duraderas,6543,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756,0,1756,0,Sin pisos duraderos,6009,Boyacá
Hombre,Rural,15,Menor,Colombiana,3862,94747,98609,0.960837224386613,Sin alcantarillado,2801,Boyacá
Hombre,Rural,15,Menor,Colombiana,4862,350,5212,0.0670887242998348,Sin empleo,7055,Boyacá
Hombre,Rural,15,Menor,Colombiana,7343,91266,98609,0.925534250581769,Sin recogida de basuras,1231,Boyacá
Hombre,Rural,15,Menor,Colombiana,8967,89642,98609,0.90906480960248,Sin internet,3869,Boyacá
Hombre,Rural,15,Menor,Colombiana,25206,73403,98609,0.744384495930328,Sin combustible adecuado para cocinar,163,Boyacá
Hombre,Rural,15,Menor,Colombiana,30721,36695,67416,0.544307920739942,Sin suministro continuo de agua,2295,Boyacá
Hombre,Rural,15,Menor,Colombiana,63312,35297,98609,0.357950703938973,Hacinamiento,697,Boyacá
Hombre,Rural,15,Menor,Colombiana,64055,34554,98609,0.350411104741377,Sin refrigerador,4403,Boyacá
Hombre,Rural,15,Menor,Colombiana,67416,31193,98609,0.316327394674851,Sin acueducto,1765,Boyacá
Hombre,Rural,15,Menor,Colombiana,85440,13169,98609,0.133549081729004,Sin sanitario,4937,Boyacá
Hombre,Rural,15,Menor,Colombiana,88293,10316,98609,0.104611774073867,Sin paredes duraderas,6539,Boyacá
Hombre,Rural,15,Menor,Colombiana,95520,3088,98609,0.0313181931531592,Sin pisos duraderos,6005,Boyacá
Hombre,Rural,15,Menor,Colombiana,96642,1966,98609,0.0199419442647499,Sin espacio exclusivo para la cocina,3335,Boyacá
Hombre,Rural,15,Menor,Colombiana,97386,1223,98609,0.0124020915398024,Sin electricidad,5471,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020,1020,1,Sin acueducto,1766,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020,1020,1,Sin alcantarillado,2802,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020,1020,1,Sin internet,3870,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020,1020,1,Sin recogida de basuras,1232,Boyacá
Hombre,Rural,15,Menor,Venezolana,255,765,1020,0.74965815041029,Sin combustible adecuado para cocinar,164,Boyacá
Hombre,Rural,15,Menor,Venezolana,267,753,1020,0.737805021519397,Hacinamiento,698,Boyacá
Hombre,Rural,15,Menor,Venezolana,523,497,1020,0.487462760169018,Sin sanitario,4938,Boyacá
Hombre,Rural,15,Menor,Venezolana,798,222,1020,0.217507269536573,Sin refrigerador,4404,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020,0,1020,0,Sin electricidad,5472,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020,0,1020,0,Sin espacio exclusivo para la cocina,3336,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020,0,1020,0,Sin paredes duraderas,6540,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020,0,1020,0,Sin pisos duraderos,6006,Boyacá
Hombre,Rural,17,Mayor,Colombiana,6080,103495,109575,0.944517352529961,Sin internet,3876,Caldas
Hombre,Rural,17,Mayor,Colombiana,21788,87787,109575,0.801157565425627,Sin alcantarillado,2808,Caldas
Hombre,Rural,17,Mayor,Colombiana,35938,73637,109575,0.672024772119137,Sin recogida de basuras,1238,Caldas
Hombre,Rural,17,Mayor,Colombiana,45533,4619,50152,0.0920960553454384,Sin suministro continuo de agua,2299,Caldas
Hombre,Rural,17,Mayor,Colombiana,50152,59423,109575,0.542304434961323,Sin acueducto,1772,Caldas
Hombre,Rural,17,Mayor,Colombiana,59302,50273,109575,0.458802023822996,Sin combustible adecuado para cocinar,170,Caldas
Hombre,Rural,17,Mayor,Colombiana,78382,31193,109575,0.284671840605687,Sin sanitario,4944,Caldas
Hombre,Rural,17,Mayor,Colombiana,82440,27135,109575,0.247636226577644,Sin paredes duraderas,6546,Caldas
Hombre,Rural,17,Mayor,Colombiana,92058,17517,109575,0.159860205083651,Hacinamiento,704,Caldas
Hombre,Rural,17,Mayor,Colombiana,93213,4357,97570,0.0446593445021555,Sin empleo,7060,Caldas
Hombre,Rural,17,Mayor,Colombiana,94800,14774,109575,0.134833556620683,Sin refrigerador,4410,Caldas
Hombre,Rural,17,Mayor,Colombiana,102562,7013,109575,0.0640049354413606,Sin espacio exclusivo para la cocina,3342,Caldas
Hombre,Rural,17,Mayor,Colombiana,108129,1446,109575,0.0131938639176161,Sin pisos duraderos,6012,Caldas
Hombre,Rural,17,Mayor,Colombiana,109107,468,109575,0.00426651146066431,Sin electricidad,5478,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91,91,1,Sin acueducto,1773,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91,91,1,Sin alcantarillado,2809,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91,91,1,Sin internet,3877,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91,91,1,Sin recogida de basuras,1239,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Hacinamiento,705,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin combustible adecuado para cocinar,171,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin electricidad,5479,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin empleo,7061,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin espacio exclusivo para la cocina,3343,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin paredes duraderas,6547,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin pisos duraderos,6013,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin refrigerador,4411,Caldas
Hombre,Rural,17,Mayor,Retornada,91,0,91,0,Sin sanitario,4945,Caldas
Hombre,Rural,17,Mayor,Venezolana,0,796,796,1,Sin alcantarillado,2810,Caldas
Hombre,Rural,17,Mayor,Venezolana,60,0,60,0,Sin suministro continuo de agua,2300,Caldas
Hombre,Rural,17,Mayor,Venezolana,60,736,796,0.924583148915424,Sin acueducto,1774,Caldas
Hombre,Rural,17,Mayor,Venezolana,97,698,796,0.877616875835756,Sin recogida de basuras,1240,Caldas
Hombre,Rural,17,Mayor,Venezolana,192,604,796,0.758550615930995,Sin internet,3878,Caldas
Hombre,Rural,17,Mayor,Venezolana,344,451,796,0.567399867909082,Hacinamiento,706,Caldas
Hombre,Rural,17,Mayor,Venezolana,443,353,796,0.443350569801853,Sin combustible adecuado para cocinar,172,Caldas
Hombre,Rural,17,Mayor,Venezolana,476,319,796,0.401367332411077,Sin paredes duraderas,6548,Caldas
Hombre,Rural,17,Mayor,Venezolana,506,289,796,0.363773238117577,Sin refrigerador,4412,Caldas
Hombre,Rural,17,Mayor,Venezolana,702,93,796,0.117400078421049,Sin sanitario,4946,Caldas
Hombre,Rural,17,Mayor,Venezolana,796,0,796,0,Sin electricidad,5480,Caldas
Hombre,Rural,17,Mayor,Venezolana,796,0,796,0,Sin empleo,7062,Caldas
Hombre,Rural,17,Mayor,Venezolana,796,0,796,0,Sin espacio exclusivo para la cocina,3344,Caldas
Hombre,Rural,17,Mayor,Venezolana,796,0,796,0,Sin pisos duraderos,6014,Caldas
Hombre,Rural,17,Menor,Colombiana,2575,52832,55407,0.953524859218061,Sin internet,3874,Caldas
Hombre,Rural,17,Menor,Colombiana,2659,512,3170,0.161425894028393,Sin empleo,7059,Caldas
Hombre,Rural,17,Menor,Colombiana,13720,41686,55407,0.752369257025471,Sin alcantarillado,2806,Caldas
Hombre,Rural,17,Menor,Colombiana,21081,34325,55407,0.619518681976753,Sin recogida de basuras,1236,Caldas
Hombre,Rural,17,Menor,Colombiana,22974,1497,24470,0.0611664094161455,Sin suministro continuo de agua,2298,Caldas
Hombre,Rural,17,Menor,Colombiana,24470,30936,55407,0.558350348451205,Sin acueducto,1770,Caldas
Hombre,Rural,17,Menor,Colombiana,29031,26375,55407,0.476035079569026,Sin combustible adecuado para cocinar,168,Caldas
Hombre,Rural,17,Menor,Colombiana,36799,18607,55407,0.335828829809295,Hacinamiento,702,Caldas
Hombre,Rural,17,Menor,Colombiana,40608,14799,55407,0.26709881727108,Sin sanitario,4942,Caldas
Hombre,Rural,17,Menor,Colombiana,42574,12832,55407,0.231602510963945,Sin paredes duraderas,6544,Caldas
Hombre,Rural,17,Menor,Colombiana,48964,6442,55407,0.11626973749161,Sin refrigerador,4408,Caldas
Hombre,Rural,17,Menor,Colombiana,52157,3250,55407,0.0586493199999061,Sin espacio exclusivo para la cocina,3340,Caldas
Hombre,Rural,17,Menor,Colombiana,54107,1300,55407,0.0234560641771803,Sin pisos duraderos,6010,Caldas
Hombre,Rural,17,Menor,Colombiana,55233,173,55407,0.00312491505977355,Sin electricidad,5476,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Hacinamiento,703,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Sin acueducto,1771,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Sin alcantarillado,2807,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Sin combustible adecuado para cocinar,169,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Sin internet,3875,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Sin paredes duraderas,6545,Caldas
Hombre,Rural,17,Menor,Venezolana,0,157,157,1,Sin recogida de basuras,1237,Caldas
Hombre,Rural,17,Menor,Venezolana,157,0,157,0,Sin electricidad,5477,Caldas
Hombre,Rural,17,Menor,Venezolana,157,0,157,0,Sin espacio exclusivo para la cocina,3341,Caldas
Hombre,Rural,17,Menor,Venezolana,157,0,157,0,Sin pisos duraderos,6011,Caldas
Hombre,Rural,17,Menor,Venezolana,157,0,157,0,Sin refrigerador,4409,Caldas
Hombre,Rural,17,Menor,Venezolana,157,0,157,0,Sin sanitario,4943,Caldas
Hombre,Rural,18,Mayor,Colombiana,3459,3394,6853,0.49526472451787,Sin suministro continuo de agua,2302,Caquetá
Hombre,Rural,18,Mayor,Colombiana,4107,81728,85835,0.952155146050137,Sin internet,3881,Caquetá
Hombre,Rural,18,Mayor,Colombiana,6853,78982,85835,0.920163103154007,Sin acueducto,1777,Caquetá
Hombre,Rural,18,Mayor,Colombiana,7394,78441,85835,0.913859981767397,Sin alcantarillado,2813,Caquetá
Hombre,Rural,18,Mayor,Colombiana,7993,77842,85835,0.906874506685773,Sin recogida de basuras,1243,Caquetá
Hombre,Rural,18,Mayor,Colombiana,49292,36543,85835,0.425734648643768,Sin combustible adecuado para cocinar,175,Caquetá
Hombre,Rural,18,Mayor,Colombiana,59968,25867,85835,0.301354979451915,Hacinamiento,709,Caquetá
Hombre,Rural,18,Mayor,Colombiana,60319,25516,85835,0.297272158000355,Sin refrigerador,4415,Caquetá
Hombre,Rural,18,Mayor,Colombiana,78059,2387,80446,0.0296765037378318,Sin empleo,7065,Caquetá
Hombre,Rural,18,Mayor,Colombiana,78622,7213,85835,0.0840350613529989,Sin espacio exclusivo para la cocina,3347,Caquetá
Hombre,Rural,18,Mayor,Colombiana,78970,6865,85835,0.0799769675046091,Sin sanitario,4949,Caquetá
Hombre,Rural,18,Mayor,Colombiana,79921,5915,85835,0.0689073078950664,Sin pisos duraderos,6017,Caquetá
Hombre,Rural,18,Mayor,Colombiana,82346,3490,85835,0.0406553869185445,Sin electricidad,5483,Caquetá
Hombre,Rural,18,Mayor,Colombiana,85661,174,85835,0.00203287518822395,Sin paredes duraderas,6551,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22,22,1,Sin acueducto,1778,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22,22,1,Sin alcantarillado,2814,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22,22,1,Sin internet,3882,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22,22,1,Sin recogida de basuras,1244,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22,22,1,Sin refrigerador,4416,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Hacinamiento,710,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin combustible adecuado para cocinar,176,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin electricidad,5484,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin empleo,7066,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin espacio exclusivo para la cocina,3348,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin paredes duraderas,6552,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin pisos duraderos,6018,Caquetá
Hombre,Rural,18,Mayor,Retornada,22,0,22,0,Sin sanitario,4950,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243,243,1,Sin acueducto,1779,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243,243,1,Sin alcantarillado,2815,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243,243,1,Sin internet,3883,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243,243,1,Sin recogida de basuras,1245,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243,243,1,Sin refrigerador,4417,Caquetá
Hombre,Rural,18,Mayor,Venezolana,108,135,243,0.554769660773936,Hacinamiento,711,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin combustible adecuado para cocinar,177,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin electricidad,5485,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin empleo,7067,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin espacio exclusivo para la cocina,3349,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin paredes duraderas,6553,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin pisos duraderos,6019,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243,0,243,0,Sin sanitario,4951,Caquetá
Hombre,Rural,18,Menor,Colombiana,2252,2597,4849,0.535543091656621,Sin suministro continuo de agua,2301,Caquetá
Hombre,Rural,18,Menor,Colombiana,3327,58110,61437,0.945854272133819,Sin internet,3879,Caquetá
Hombre,Rural,18,Menor,Colombiana,4683,635,5318,0.119379330615598,Sin empleo,7063,Caquetá
Hombre,Rural,18,Menor,Colombiana,4849,56588,61437,0.921071478448322,Sin acueducto,1775,Caquetá
Hombre,Rural,18,Menor,Colombiana,5165,56272,61437,0.915926694313425,Sin recogida de basuras,1241,Caquetá
Hombre,Rural,18,Menor,Colombiana,6518,54919,61437,0.893911126490918,Sin alcantarillado,2811,Caquetá
Hombre,Rural,18,Menor,Colombiana,33800,27637,61437,0.449839982368925,Hacinamiento,707,Caquetá
Hombre,Rural,18,Menor,Colombiana,36303,25134,61437,0.409099047511776,Sin combustible adecuado para cocinar,173,Caquetá
Hombre,Rural,18,Menor,Colombiana,44063,17374,61437,0.282789941823312,Sin refrigerador,4413,Caquetá
Hombre,Rural,18,Menor,Colombiana,55048,6389,61437,0.103996713380117,Sin espacio exclusivo para la cocina,3345,Caquetá
Hombre,Rural,18,Menor,Colombiana,56699,4738,61437,0.0771200016667486,Sin sanitario,4947,Caquetá
Hombre,Rural,18,Menor,Colombiana,57455,3982,61437,0.0648101518010814,Sin pisos duraderos,6015,Caquetá
Hombre,Rural,18,Menor,Colombiana,58683,2754,61437,0.044822613351112,Sin electricidad,5481,Caquetá
Hombre,Rural,18,Menor,Colombiana,61437,0,61437,0,Sin paredes duraderas,6549,Caquetá
Hombre,Rural,18,Menor,Venezolana,0,145,145,1,Sin acueducto,1776,Caquetá
Hombre,Rural,18,Menor,Venezolana,0,145,145,1,Sin alcantarillado,2812,Caquetá
Hombre,Rural,18,Menor,Venezolana,0,145,145,1,Sin internet,3880,Caquetá
Hombre,Rural,18,Menor,Venezolana,0,145,145,1,Sin recogida de basuras,1242,Caquetá
Hombre,Rural,18,Menor,Venezolana,0,145,145,1,Sin refrigerador,4414,Caquetá
Hombre,Rural,18,Menor,Venezolana,108,0,108,0,Sin empleo,7064,Caquetá
Hombre,Rural,18,Menor,Venezolana,108,37,145,0.254202972790319,Sin combustible adecuado para cocinar,174,Caquetá
Hombre,Rural,18,Menor,Venezolana,145,0,145,0,Hacinamiento,708,Caquetá
Hombre,Rural,18,Menor,Venezolana,145,0,145,0,Sin electricidad,5482,Caquetá
Hombre,Rural,18,Menor,Venezolana,145,0,145,0,Sin espacio exclusivo para la cocina,3346,Caquetá
Hombre,Rural,18,Menor,Venezolana,145,0,145,0,Sin paredes duraderas,6550,Caquetá
Hombre,Rural,18,Menor,Venezolana,145,0,145,0,Sin pisos duraderos,6016,Caquetá
Hombre,Rural,18,Menor,Venezolana,145,0,145,0,Sin sanitario,4948,Caquetá
Hombre,Rural,19,Mayor,Colombiana,17045,229536,246580,0.930875864779141,Sin internet,3886,Cauca
Hombre,Rural,19,Mayor,Colombiana,27338,219242,246580,0.889130640201184,Sin recogida de basuras,1248,Cauca
Hombre,Rural,19,Mayor,Colombiana,29938,216643,246580,0.878588841038802,Sin alcantarillado,2818,Cauca
Hombre,Rural,19,Mayor,Colombiana,98078,148502,246580,0.602245191525844,Sin combustible adecuado para cocinar,180,Cauca
Hombre,Rural,19,Mayor,Colombiana,112370,57191,169560,0.337288268539275,Sin suministro continuo de agua,2305,Cauca
Hombre,Rural,19,Mayor,Colombiana,141910,104671,246580,0.424489263740858,Sin refrigerador,4420,Cauca
Hombre,Rural,19,Mayor,Colombiana,160214,86367,246580,0.350257542877513,Sin paredes duraderas,6556,Cauca
Hombre,Rural,19,Mayor,Colombiana,169560,77020,246580,0.312352406092458,Sin acueducto,1782,Cauca
Hombre,Rural,19,Mayor,Colombiana,188914,57666,246580,0.233864221918783,Hacinamiento,714,Cauca
Hombre,Rural,19,Mayor,Colombiana,192744,53836,246580,0.218331796984593,Sin pisos duraderos,6022,Cauca
Hombre,Rural,19,Mayor,Colombiana,205890,40691,246580,0.165020360507307,Sin sanitario,4954,Cauca
Hombre,Rural,19,Mayor,Colombiana,207548,9532,217080,0.0439086752269438,Sin empleo,7069,Cauca
Hombre,Rural,19,Mayor,Colombiana,229342,17238,246580,0.0699080177937978,Sin espacio exclusivo para la cocina,3352,Cauca
Hombre,Rural,19,Mayor,Colombiana,241142,5439,246580,0.0220565187081044,Sin electricidad,5488,Cauca
Hombre,Rural,19,Mayor,Retornada,0,533,533,1,Sin suministro continuo de agua,2306,Cauca
Hombre,Rural,19,Mayor,Retornada,0,756,756,1,Sin alcantarillado,2819,Cauca
Hombre,Rural,19,Mayor,Retornada,0,756,756,1,Sin internet,3887,Cauca
Hombre,Rural,19,Mayor,Retornada,0,756,756,1,Sin recogida de basuras,1249,Cauca
Hombre,Rural,19,Mayor,Retornada,533,223,756,0.295265015797461,Sin acueducto,1783,Cauca
Hombre,Rural,19,Mayor,Retornada,621,136,756,0.179229895487089,Sin empleo,7070,Cauca
Hombre,Rural,19,Mayor,Retornada,624,133,756,0.175224974252567,Hacinamiento,715,Cauca
